block_id,season,plot_id,treat_code,treat_details,urea_rate_timing,crop,prior_season_crop,planting_date,compost_tha,compost_quality,seed_variety,seeds_kgha,dap_kgha,urea_planting_kgha,germ_count_date,germination_rate,urea_V6_date,urea_V6_kgha,urea_V10_date,urea_V10_kgha,urea_total_kgha,N_kgha,silking_date,R3_date,harvest_date,yield_tha
dcee583c-2a26-4d5d-920a-b97b5a7f0a7e,22A,dcee583c-2a26-4d5d-920a-b97b5a7f0a7e-22A-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,cassava sorghum,10/15/2021,7,Well_decomposed,MV_507,42,104,0,11/16/2021,100,11/25/2021,52,12/14/2021,52,104,67,1/7/2022,1/19/2022,3/14/2022,3.08
dcee583c-2a26-4d5d-920a-b97b5a7f0a7e,22A,dcee583c-2a26-4d5d-920a-b97b5a7f0a7e-22A-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,cassava sorghum,10/15/2021,7,Well_decomposed,MV_507,43,104,0,11/16/2021,100,11/25/2021,104,,0,104,67,1/7/2022,1/19/2022,3/14/2022,3.35
56ae65a3-a011-485e-9b57-6e625e553706,22A,56ae65a3-a011-485e-9b57-6e625e553706-22A-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,other_crop_lastseason,10/16/2021,10,average,MV_507,42,104,0,11/12/2021,100,11/19/2021,52,,0,52,43,1/7/2022,1/19/2022,3/9/2022,4.78
56ae65a3-a011-485e-9b57-6e625e553706,22A,56ae65a3-a011-485e-9b57-6e625e553706-22A-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,other_crop_lastseason,10/16/2021,10,average,MV_507,42,104,52,11/12/2021,97,11/19/2021,52,,0,104,67,1/7/2022,1/19/2022,3/9/2022,4.96
56ae65a3-a011-485e-9b57-6e625e553706,22A,56ae65a3-a011-485e-9b57-6e625e553706-22A-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,other_crop_lastseason,10/16/2021,10,average,MV_507,42,104,0,11/12/2021,98,11/19/2021,52,12/13/2021,52,104,67,1/7/2022,1/19/2022,3/9/2022,3.60
56ae65a3-a011-485e-9b57-6e625e553706,22A,56ae65a3-a011-485e-9b57-6e625e553706-22A-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,other_crop_lastseason,10/16/2021,10,average,MV_507,42,104,0,11/12/2021,99,11/19/2021,104,,0,104,67,1/7/2022,1/19/2022,3/9/2022,4.43
2e9b87fc-2fd4-4e42-9871-de389dfd6fc0,22A,2e9b87fc-2fd4-4e42-9871-de389dfd6fc0-22A-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,cassava sorghum,10/16/2021,9,poorly_decomposed,MV_507,42,104,0,11/3/2021,100,11/25/2021,52,,0,52,43,1/7/2022,1/22/2022,3/8/2022,5.12
2e9b87fc-2fd4-4e42-9871-de389dfd6fc0,22A,2e9b87fc-2fd4-4e42-9871-de389dfd6fc0-22A-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,cassava sorghum,10/16/2021,9,poorly_decomposed,MV_507,42,104,52,11/3/2021,100,11/25/2021,52,,0,104,67,1/7/2022,1/22/2022,3/8/2022,5.65
2e9b87fc-2fd4-4e42-9871-de389dfd6fc0,22A,2e9b87fc-2fd4-4e42-9871-de389dfd6fc0-22A-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,cassava sorghum,10/16/2021,9,poorly_decomposed,MV_507,43,104,0,11/3/2021,100,11/25/2021,52,12/10/2021,52,104,67,1/7/2022,1/22/2022,3/8/2022,5.82
2e9b87fc-2fd4-4e42-9871-de389dfd6fc0,22A,2e9b87fc-2fd4-4e42-9871-de389dfd6fc0-22A-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,cassava sorghum,10/16/2021,9,poorly_decomposed,MV_507,42,104,0,11/3/2021,100,11/25/2021,104,,0,104,67,1/7/2022,1/22/2022,3/8/2022,5.69
93c7c4dd-110b-4ced-a6dc-9be574407470,22A,93c7c4dd-110b-4ced-a6dc-9be574407470-22A-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize irish_potato cassava,10/18/2021,8,average,MV_507,42,104,0,11/3/2021,100,11/19/2021,52,,0,52,43,1/5/2022,1/21/2022,3/21/2022,5.79
93c7c4dd-110b-4ced-a6dc-9be574407470,22A,93c7c4dd-110b-4ced-a6dc-9be574407470-22A-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize irish_potato cassava,10/18/2021,8,average,MV_507,42,104,52,11/3/2021,100,11/19/2021,52,,0,104,67,1/5/2022,1/21/2022,3/21/2022,6.40
93c7c4dd-110b-4ced-a6dc-9be574407470,22A,93c7c4dd-110b-4ced-a6dc-9be574407470-22A-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize irish_potato cassava,10/18/2021,8,average,MV_507,43,104,0,11/3/2021,100,11/19/2021,52,12/13/2021,52,104,67,1/5/2022,1/21/2022,3/21/2022,7.40
93c7c4dd-110b-4ced-a6dc-9be574407470,22A,93c7c4dd-110b-4ced-a6dc-9be574407470-22A-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize irish_potato cassava,10/18/2021,8,average,MV_507,43,104,0,11/3/2021,100,11/19/2021,104,,0,104,67,1/5/2022,1/21/2022,3/21/2022,6.95
88ae1af9-ef0d-4f65-9a23-b92545ffdc7e,22B,88ae1af9-ef0d-4f65-9a23-b92545ffdc7e-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,cassava,2/10/2022,9,Well_decomposed,MV_507,39,98,0,3/4/2022,94,3/23/2022,49,,0,49,40,5/3/2022,5/19/2022,6/9/2022,3.13
88ae1af9-ef0d-4f65-9a23-b92545ffdc7e,22B,88ae1af9-ef0d-4f65-9a23-b92545ffdc7e-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,cassava,2/10/2022,9,Well_decomposed,MV_507,39,98,49,3/4/2022,90,3/23/2022,49,,0,98,63,5/3/2022,5/19/2022,6/9/2022,3.70
88ae1af9-ef0d-4f65-9a23-b92545ffdc7e,22B,88ae1af9-ef0d-4f65-9a23-b92545ffdc7e-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,cassava,2/10/2022,9,Well_decomposed,MV_507,39,98,0,3/4/2022,96,3/23/2022,49,4/8/2022,49,98,63,5/3/2022,5/19/2022,6/9/2022,4.26
88ae1af9-ef0d-4f65-9a23-b92545ffdc7e,22B,88ae1af9-ef0d-4f65-9a23-b92545ffdc7e-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,cassava,2/13/2022,9,Well_decomposed,MV_507,39,98,0,3/4/2022,93,3/23/2022,98,,0,98,63,5/3/2022,5/19/2022,6/9/2022,4.87
87fe4c02-27fb-429b-8d5f-ecfbbad6609f,22B,87fe4c02-27fb-429b-8d5f-ecfbbad6609f-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize,2/14/2022,8,Well_decomposed,MV_507,38,100,0,3/4/2022,95,4/1/2022,50,,0,50,41,5/9/2022,5/27/2022,6/22/2022,2.13
87fe4c02-27fb-429b-8d5f-ecfbbad6609f,22B,87fe4c02-27fb-429b-8d5f-ecfbbad6609f-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize,2/14/2022,8,Well_decomposed,MV_507,38,101,50,3/4/2022,96,4/1/2022,50,,0,101,65,5/9/2022,5/27/2022,6/22/2022,3.31
87fe4c02-27fb-429b-8d5f-ecfbbad6609f,22B,87fe4c02-27fb-429b-8d5f-ecfbbad6609f-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize,2/14/2022,8,Well_decomposed,MV_507,37,100,0,3/4/2022,98,4/1/2022,50,4/20/2022,50,100,64,5/9/2022,5/27/2022,6/22/2022,3.46
87fe4c02-27fb-429b-8d5f-ecfbbad6609f,22B,87fe4c02-27fb-429b-8d5f-ecfbbad6609f-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize,2/14/2022,8,Well_decomposed,MV_507,37,100,0,3/4/2022,94,4/1/2022,100,,0,100,64,5/9/2022,5/27/2022,6/22/2022,3.34
83c49709-c972-4c12-970c-6c69430a1feb,22B,83c49709-c972-4c12-970c-6c69430a1feb-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,cassava,2/16/2022,20,Well_decomposed,MV_507,39,102,0,3/10/2022,95,3/25/2022,51,,0,51,42,5/5/2022,5/25/2022,6/22/2022,2.10
83c49709-c972-4c12-970c-6c69430a1feb,22B,83c49709-c972-4c12-970c-6c69430a1feb-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,cassava,2/16/2022,20,Well_decomposed,MV_507,38,102,51,3/10/2022,97,3/25/2022,51,,0,102,65,5/5/2022,5/25/2022,6/22/2022,2.41
83c49709-c972-4c12-970c-6c69430a1feb,22B,83c49709-c972-4c12-970c-6c69430a1feb-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,cassava,2/16/2022,20,Well_decomposed,MV_507,39,102,0,3/10/2022,98,3/25/2022,51,4/13/2022,51,102,65,5/5/2022,5/25/2022,6/22/2022,3.62
83c49709-c972-4c12-970c-6c69430a1feb,22B,83c49709-c972-4c12-970c-6c69430a1feb-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,cassava,2/16/2022,20,Well_decomposed,MV_507,39,102,0,3/10/2022,95,3/25/2022,102,,0,102,65,5/5/2022,5/25/2022,6/22/2022,2.15
de5d1cb0-c093-4816-b855-94a45bb82e1b,22B,de5d1cb0-c093-4816-b855-94a45bb82e1b-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize,2/16/2022,16,Well_decomposed,MV_507,37,98,0,3/10/2022,89,3/24/2022,49,,0,49,40,5/5/2022,5/25/2022,6/17/2022,3.97
de5d1cb0-c093-4816-b855-94a45bb82e1b,22B,de5d1cb0-c093-4816-b855-94a45bb82e1b-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize,2/16/2022,16,Well_decomposed,MV_507,38,98,49,3/10/2022,83,3/24/2022,49,,0,98,63,5/5/2022,5/25/2022,6/17/2022,4.99
de5d1cb0-c093-4816-b855-94a45bb82e1b,22B,de5d1cb0-c093-4816-b855-94a45bb82e1b-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize,2/16/2022,16,Well_decomposed,MV_507,37,98,0,3/10/2022,83,3/24/2022,49,4/13/2022,49,98,63,5/5/2022,5/25/2022,6/17/2022,4.34
de5d1cb0-c093-4816-b855-94a45bb82e1b,22B,de5d1cb0-c093-4816-b855-94a45bb82e1b-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize,2/16/2022,16,Well_decomposed,MV_507,36,98,0,3/10/2022,83,3/24/2022,98,,0,98,63,5/5/2022,5/25/2022,6/17/2022,4.54
07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051,22B,07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,cassava,2/9/2022,10,Well_decomposed,MV_507,39,102,0,3/2/2022,97,3/22/2022,51,,0,51,42,4/29/2022,5/20/2022,6/20/2022,2.94
07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051,22B,07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,cassava,2/9/2022,10,Well_decomposed,MV_507,40,102,51,3/2/2022,96,3/22/2022,51,,0,102,65,5/3/2022,5/19/2022,6/20/2022,3.64
07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051,22B,07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,cassava,2/9/2022,10,Well_decomposed,MV_507,40,102,0,3/2/2022,100,3/22/2022,51,4/11/2022,51,102,65,4/29/2022,5/19/2022,6/20/2022,3.50
07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051,22B,07c5b0b1-6c3b-4235-a14d-1f2d7f8f3051-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,cassava,2/9/2022,10,Well_decomposed,MV_507,40,102,0,3/2/2022,100,3/22/2022,102,,0,102,65,4/29/2022,5/19/2022,6/20/2022,2.94
58f74791-558c-482f-9d49-5fa4cd90bbb3,22B,58f74791-558c-482f-9d49-5fa4cd90bbb3-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize,2/17/2022,8,Well_decomposed,MV_507,37,98,0,3/16/2022,88,3/31/2022,49,,0,49,40,5/9/2022,5/27/2022,6/24/2022,4.03
58f74791-558c-482f-9d49-5fa4cd90bbb3,22B,58f74791-558c-482f-9d49-5fa4cd90bbb3-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize,2/17/2022,8,Well_decomposed,MV_507,37,98,49,3/16/2022,67,3/31/2022,49,,0,98,63,5/9/2022,5/27/2022,6/24/2022,4.41
58f74791-558c-482f-9d49-5fa4cd90bbb3,22B,58f74791-558c-482f-9d49-5fa4cd90bbb3-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize,2/17/2022,8,Well_decomposed,MV_507,36,98,0,3/16/2022,84,3/31/2022,49,4/14/2022,49,98,63,5/9/2022,5/27/2022,6/24/2022,4.89
58f74791-558c-482f-9d49-5fa4cd90bbb3,22B,58f74791-558c-482f-9d49-5fa4cd90bbb3-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize,2/17/2022,8,Well_decomposed,MV_507,37,98,0,3/16/2022,89,3/31/2022,98,,0,98,63,5/9/2022,5/27/2022,6/24/2022,4.86
a9965d87-bc5f-4201-8290-2d7612f702aa,22B,a9965d87-bc5f-4201-8290-2d7612f702aa-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans wheat shaza,2/18/2022,16,Well_decomposed,MV_403,28,99,0,3/14/2022,100,3/29/2022,50,,0,50,41,5/7/2022,5/24/2022,6/21/2022,3.57
a9965d87-bc5f-4201-8290-2d7612f702aa,22B,a9965d87-bc5f-4201-8290-2d7612f702aa-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans wheat shaza,2/18/2022,16,Well_decomposed,MV_403,24,99,50,3/14/2022,95,3/29/2022,50,,0,99,63,5/7/2022,5/24/2022,6/21/2022,3.03
a9965d87-bc5f-4201-8290-2d7612f702aa,22B,a9965d87-bc5f-4201-8290-2d7612f702aa-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans wheat shaza,2/18/2022,16,Well_decomposed,MV_403,24,99,0,3/14/2022,98,3/29/2022,50,4/21/2022,50,99,63,5/7/2022,5/24/2022,6/21/2022,2.51
a9965d87-bc5f-4201-8290-2d7612f702aa,22B,a9965d87-bc5f-4201-8290-2d7612f702aa-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans wheat shaza,2/18/2022,16,Well_decomposed,MV_403,24,99,0,3/14/2022,99,3/29/2022,99,,0,99,63,5/7/2022,5/24/2022,6/21/2022,1.51
fae35dbd-d5d1-4061-8a6e-c9c891209156,22B,fae35dbd-d5d1-4061-8a6e-c9c891209156-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize,2/22/2022,10,Well_decomposed,MV_403,19,99,0,3/14/2022,94,3/25/2022,50,,0,50,41,5/7/2022,5/24/2022,6/20/2022,2.74
fae35dbd-d5d1-4061-8a6e-c9c891209156,22B,fae35dbd-d5d1-4061-8a6e-c9c891209156-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize,2/22/2022,10,Well_decomposed,MV_403,24,99,50,3/14/2022,89,3/25/2022,50,,0,99,63,5/7/2022,5/24/2022,6/20/2022,1.26
fae35dbd-d5d1-4061-8a6e-c9c891209156,22B,fae35dbd-d5d1-4061-8a6e-c9c891209156-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize,2/22/2022,10,Well_decomposed,MV_403,22,99,0,3/14/2022,97,3/25/2022,50,4/19/2022,50,99,63,5/7/2022,5/24/2022,6/20/2022,2.77
fae35dbd-d5d1-4061-8a6e-c9c891209156,22B,fae35dbd-d5d1-4061-8a6e-c9c891209156-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize,2/22/2022,10,Well_decomposed,MV_403,22,99,0,3/14/2022,98,3/25/2022,99,,0,99,63,5/7/2022,5/24/2022,6/20/2022,3.51
481d5037-995c-4565-9f74-4ee03ccdea67,22B,481d5037-995c-4565-9f74-4ee03ccdea67-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,sorghum,3/3/2022,10,Well_decomposed,MV_403,22,100,0,3/21/2022,97,4/1/2022,51,,0,51,41,5/19/2022,6/7/2022,7/6/2022,5.84
481d5037-995c-4565-9f74-4ee03ccdea67,22B,481d5037-995c-4565-9f74-4ee03ccdea67-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,sorghum,3/3/2022,10,Well_decomposed,MV_403,26,100,49,3/21/2022,90,4/1/2022,51,,0,100,64,5/19/2022,6/7/2022,7/6/2022,5.27
481d5037-995c-4565-9f74-4ee03ccdea67,22B,481d5037-995c-4565-9f74-4ee03ccdea67-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,sorghum,3/3/2022,10,Well_decomposed,MV_403,24,100,0,3/21/2022,99,4/1/2022,51,4/25/2022,51,101,64,5/19/2022,6/7/2022,7/6/2022,6.11
481d5037-995c-4565-9f74-4ee03ccdea67,22B,481d5037-995c-4565-9f74-4ee03ccdea67-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,sorghum,3/3/2022,10,Well_decomposed,MV_403,27,100,0,3/21/2022,96,4/1/2022,101,,0,101,64,5/19/2022,6/7/2022,7/6/2022,5.87
35996fbf-7c93-473b-82cc-ced9a7314fe5,22B,35996fbf-7c93-473b-82cc-ced9a7314fe5-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans,3/4/2022,14,poorly_decomposed,MV_403,24,100,0,3/31/2022,93,4/1/2022,51,,0,51,41,5/19/2022,6/7/2022,7/4/2022,1.95
35996fbf-7c93-473b-82cc-ced9a7314fe5,22B,35996fbf-7c93-473b-82cc-ced9a7314fe5-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans,3/4/2022,14,poorly_decomposed,MV_403,30,100,49,3/31/2022,90,4/1/2022,51,,0,100,64,5/19/2022,6/7/2022,7/4/2022,2.65
35996fbf-7c93-473b-82cc-ced9a7314fe5,22B,35996fbf-7c93-473b-82cc-ced9a7314fe5-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans,3/4/2022,14,poorly_decomposed,MV_403,24,100,0,3/31/2022,96,4/1/2022,51,4/23/2022,51,101,64,5/19/2022,6/7/2022,7/4/2022,2.71
35996fbf-7c93-473b-82cc-ced9a7314fe5,22B,35996fbf-7c93-473b-82cc-ced9a7314fe5-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans,3/4/2022,14,poorly_decomposed,MV_403,29,100,0,3/31/2022,94,4/1/2022,101,,0,101,64,5/19/2022,6/7/2022,7/4/2022,2.39
94dd011e-3880-4526-9a1c-f4f8fbd2fd86,22B,94dd011e-3880-4526-9a1c-f4f8fbd2fd86-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,sorghum,3/6/2022,9,Well_decomposed,MV_403,22,100,0,3/29/2022,95,3/29/2022,51,,0,51,41,5/20/2022,6/7/2022,7/6/2022,4.73
94dd011e-3880-4526-9a1c-f4f8fbd2fd86,22B,94dd011e-3880-4526-9a1c-f4f8fbd2fd86-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,sorghum,3/6/2022,9,Well_decomposed,MV_403,30,100,49,3/29/2022,90,3/29/2022,51,,0,100,64,5/20/2022,6/7/2022,7/6/2022,4.07
94dd011e-3880-4526-9a1c-f4f8fbd2fd86,22B,94dd011e-3880-4526-9a1c-f4f8fbd2fd86-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,sorghum,3/6/2022,9,Well_decomposed,MV_403,22,100,0,3/29/2022,94,3/29/2022,51,4/21/2022,51,101,64,5/20/2022,6/7/2022,7/6/2022,4.83
94dd011e-3880-4526-9a1c-f4f8fbd2fd86,22B,94dd011e-3880-4526-9a1c-f4f8fbd2fd86-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,sorghum,3/6/2022,9,Well_decomposed,MV_403,24,100,0,3/29/2022,95,3/29/2022,101,,0,101,64,5/20/2022,6/7/2022,7/6/2022,3.50
60a85bf6-1bf4-4878-8b8e-8d8f13d43327,22B,60a85bf6-1bf4-4878-8b8e-8d8f13d43327-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,sorghum,2/17/2022,10,Well_decomposed,MV_403,25,99,0,3/15/2022,100,3/30/2022,50,,0,50,41,5/3/2022,5/23/2022,6/24/2022,5.94
60a85bf6-1bf4-4878-8b8e-8d8f13d43327,22B,60a85bf6-1bf4-4878-8b8e-8d8f13d43327-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,sorghum,2/17/2022,10,Well_decomposed,MV_403,24,99,50,3/15/2022,94,3/30/2022,50,,0,99,63,5/3/2022,5/23/2022,6/24/2022,6.34
60a85bf6-1bf4-4878-8b8e-8d8f13d43327,22B,60a85bf6-1bf4-4878-8b8e-8d8f13d43327-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,sorghum,2/17/2022,10,Well_decomposed,MV_403,22,99,0,3/15/2022,100,3/30/2022,50,4/23/2022,50,99,63,5/3/2022,5/23/2022,6/24/2022,6.79
60a85bf6-1bf4-4878-8b8e-8d8f13d43327,22B,60a85bf6-1bf4-4878-8b8e-8d8f13d43327-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,sorghum,2/17/2022,10,Well_decomposed,MV_403,28,99,0,3/15/2022,100,3/30/2022,99,,0,99,63,5/3/2022,5/23/2022,6/24/2022,7.03
db94a4ad-26bd-4033-9454-2f74ded24f76,22B,db94a4ad-26bd-4033-9454-2f74ded24f76-22B-A,A,DAP 1Kg/Are + Urea 0.5Kg/Are at V6,Urea 0.5Kg/Are(V6),Maize,Beans maize,2/21/2022,8,Well_decomposed,MV_403,22,99,0,3/15/2022,98,3/31/2022,50,,0,50,41,5/9/2022,5/23/2022,6/25/2022,5.30
db94a4ad-26bd-4033-9454-2f74ded24f76,22B,db94a4ad-26bd-4033-9454-2f74ded24f76-22B-B,B,DAP 1Kg/Are + Urea 0.5Kg/Are at Planting and Urea 0.5Kg/Are at V6,Urea1kg/Are(Planting+V6),Maize,Beans maize,2/21/2022,8,Well_decomposed,MV_403,25,99,50,3/15/2022,86,3/31/2022,50,,0,99,63,5/9/2022,5/23/2022,6/25/2022,5.97
db94a4ad-26bd-4033-9454-2f74ded24f76,22B,db94a4ad-26bd-4033-9454-2f74ded24f76-22B-C,C,DAP 1Kg/Are + Urea 0.5Kg/Are at V6 + Urea 0.5Kg/Are at V10,Urea 1kg/Are(V6 + V10),Maize,Beans maize,2/21/2022,8,Well_decomposed,MV_403,19,99,0,3/15/2022,97,3/31/2022,50,4/28/2022,50,99,63,5/9/2022,5/23/2022,6/25/2022,5.94
db94a4ad-26bd-4033-9454-2f74ded24f76,22B,db94a4ad-26bd-4033-9454-2f74ded24f76-22B-D,D,DAP 1Kg/Are at planting+ Urea 1Kg/Are at V6,Urea 1kg/Are(V6),Maize,Beans maize,2/21/2022,8,Well_decomposed,MV_403,30,99,0,3/15/2022,99,3/31/2022,99,,0,99,63,5/9/2022,5/23/2022,6/25/2022,6.33
